Country_State,Site,Component,Name_Nearest_City, Count_Building_Owned , Building_Owned_SqFt , Count_Bldgs_Leased ,Bldgs_Leased_SqFt, Count_Bldgs_Other , Bldgs_Other_SqFt , Acres_Owned , Total_Acres ,Plant_Replacement_Value_M,Latitude,Longitude,Lat_Long_Sources
South Korea,Camp Castle,Army Active,Tongdu-ch'on,8,"65,851",0,0,0,0,0.00,49.52,$49.08,37.934167,127.056389,US_Base_Project_BSR-FY24_Lat-Long
South Korea,Camp Henry,Army Active,Taegu,113,"780,888",0,0,2,"5,060",0.33,57.09,$616.93,35.8513307,128.6008911,US_Base_Project_BSR-FY24_Lat-Long
South Korea,Camp Hovey,Army Active,Camp Hovey,228,"1,637,348",0,0,0,0,0.00,763.31,"$1,336.74",37.905,127.084167,US_Base_Project_BSR-FY24_Lat-Long
South Korea,Camp Humphreys,Army Active,Pyeongtaek,943,"23,953,606",4,"379,836",12,"225,242",0.00,"2,121.26","$20,864.59",36.9664986,127.012536,US_Base_Project_BSR-FY24_Lat-Long
South Korea,Camp Jackson,Army Active,Uijeongbu,0,0,0,0,0,0,0.00,405.81,$0.00,37.698554,127.0440758,US_Base_Project_BSR-FY24_Lat-Long
South Korea,Camp Kwangsa Ri,Army Active,Yongju,15,"35,750",0,0,4,"8,000",0.00,31.39,$44.34,37.84512667,127.0474238,US_Base_Project_BSR-FY24_Lat-Long
South Korea,Camp Market,Army Active,Inchon,0,0,0,0,0,0,0.00,117.11,$0.00,37.49535815,126.7139227,US_Base_Project_BSR-FY24_Lat-Long
South Korea,Camp Morse,Army Active,Seoul,12,"12,831",0,0,0,0,0.00,7.44,$14.08,37.7512562,-0.9653989,US_Base_Project_BSR-FY24_Lat-Long
South Korea,CAMP MU JUK (ROK),Marine Corps Active,Pohang,15,"65,229",0,0,28,"503,511",0.00,87.95,"$1,317.54",35.95765,129.42524,DeepSeek
South Korea,Camp Red Cloud,Army Active,Uijeongbu,0,0,0,0,0,0,0.00,206.61,$0.00,37.75209095,127.0295274,US_Base_Project_BSR-FY24_Lat-Long
South Korea,Camp Stanley,Army Active,Uijeongbu,323,"1,603,995",0,0,0,0,0.00,605.38,"$1,308.45",37.7198712,127.0961207,US_Base_Project_BSR-FY24_Lat-Long
South Korea,Camp Walker,Army Active,Taegu,178,"2,260,668",0,0,0,0,1.00,190.03,"$1,414.38",35.836011,128.589903,US_Base_Project_BSR-FY24_Lat-Long
South Korea,Camp Yongin,Army Active,Yongin,8,"46,364",0,0,1,"6,988",0.00,7.51,$44.52,37.2238181,127.0990853,US_Base_Project_BSR-FY24_Lat-Long
South Korea,CHONG JU SUPPORT ANNEX SITE 1,Air Force Active,Chungju,3,"45,725",0,0,0,0,4.47,4.47,$12.33,36.71676396,127.4996281,US_Base_Project_BSR-FY24_Lat-Long
South Korea,Daegu Storage Area,Army Active,Taegu,9,"49,962",0,0,0,0,0.00,2.34,$23.61,36,128,US_Base_Project_BSR-FY24_Lat-Long
South Korea,Far East Dist Engr,Army Active,Seoul,0,0,0,0,0,0,0.00,11.13,$0.00,36.97384557,127.0232494,US_Base_Project_BSR-FY24_Lat-Long
South Korea,FLEET ACTIVITIES CHINHAE KS,Navy Active,Chinhae,167,"431,823",0,0,3,"79,493",0.00,81.74,$998.83,35.14896395,128.6203382,US_Base_Project_BSR-FY24_Lat-Long
South Korea,High Point,Army Active,Unknown,2,"1,013",0,0,0,0,0.00,10.22,$3.60,36,128,US_Base_Project_BSR-FY24_Lat-Long
South Korea,ICHEON SOCKOR,Army Active,Ichon,3,"45,891",0,0,1,"7,201",0.00,0.00,$45.40,36,128,US_Base_Project_BSR-FY24_Lat-Long
South Korea,Incheon Joint Military Mail Terminal,Army Active,Inchon,4,"21,844",0,0,0,0,0.00,1.73,$12.33,37.46799105,126.4744135,US_Base_Project_BSR-FY24_Lat-Long
South Korea,K16 Air Base,Army Active,Songnam,69,"815,021",0,0,0,0,0.00,204.51,$572.30,37.4445568,127.110516,US_Base_Project_BSR-FY24_Lat-Long
South Korea,Kimchon Disposition Center,Army Active,Kimchon,7,"126,729",0,0,0,0,24.30,24.30,$95.50,36.1333,128.1167,DeepSeek
South Korea,KIMHAE STORAGE ANNEX SITE 1,Air Force Active,Kimhae,41,"454,671",0,0,0,0,105.20,105.20,$404.68,36,128,US_Base_Project_BSR-FY24_Lat-Long
South Korea,Koryosan Asa,Army Active,Inchon,6,"6,893",0,0,0,0,0.00,7.26,$19.03,37.74409993,126.4369661,US_Base_Project_BSR-FY24_Lat-Long
South Korea,KUNSAN AIR BASE SITE 1,Air Force Active,Kunsan,376,"2,585,341",0,0,62,"987,264",0.00,"2,548.98","$5,352.93",35.90720495,126.6220686,US_Base_Project_BSR-FY24_Lat-Long
South Korea,Kunsan Pol Terminal Site,Army Active,Kunsan,4,"5,828",0,0,0,0,0.00,16.66,$31.42,35.919398,126.6267394,US_Base_Project_BSR-FY24_Lat-Long
South Korea,KWANG JU AIR BASE SITE 1,Air Force Active,Kwangju,94,"646,320",0,0,0,0,421.82,421.82,$882.95,35.13339473,126.8024666,US_Base_Project_BSR-FY24_Lat-Long
South Korea,Madison Site,Army Active,Unknown,12,"8,574",0,0,0,0,0.00,21.99,$23.93,37.34902509,127.0142998,US_Base_Project_BSR-FY24_Lat-Long
South Korea,Masan Ammo Depot Range,Army Active,Masan,9,"43,469",0,0,0,0,0.00,0.00,$28.75,35.2244,128.63005,US_Base_Project_BSR-FY24_Lat-Long
South Korea,OSAN NI AMMUNITION STORAGE ANNEX SITE 1,Air Force Active,Osan,22,"74,902",0,0,0,0,0.00,548.16,$121.78,36,128,US_Base_Project_BSR-FY24_Lat-Long
South Korea,OSAN SITE 1,Air Force Active,Osan,344,"4,802,009",0,0,81,"1,647,667",0.00,"1,530.93","$6,695.28",37.090556,127.029722,US_Base_Project_BSR-FY24_Lat-Long
South Korea,OSAN SITE 2,Air Force Active,Osan,0,0,0,0,19,"3,185",0.00,58.56,$79.76,37.1499376,127.0774625,US_Base_Project_BSR-FY24_Lat-Long
South Korea,OSAN SITE 3,Air Force Active,Osan,0,0,0,0,63,"120,216",0.00,444.70,$162.04,36,128,US_Base_Project_BSR-FY24_Lat-Long
South Korea,Panmunjom Jsa Mac Hq,Army Active,Paju,5,"8,396",0,0,0,0,0.00,0.00,$11.87,37.9558,126.6778,DeepSeek
South Korea,PIL SUNG AIR RANGE SITE 1,Air Force Active,Donghae,6,"9,349",0,0,1,"3,196",0.00,22.82,$14.03,37.09998512,128.8999948,US_Base_Project_BSR-FY24_Lat-Long
South Korea,POHANG,Marine Corps Active,Pohang,2,"26,057",0,0,55,"143,506",0.00,2.66,$372.92,36.0189315,129.3429384,US_Base_Project_BSR-FY24_Lat-Long
South Korea,PUSAN,Navy Active,Pusan,2,"8,467",2,"5,540",3,"14,639",0.00,0.79,$18.12,35.1799528,129.0752365,US_Base_Project_BSR-FY24_Lat-Long
South Korea,Pyongtaek Cpx Area,Army Active,Pyeongtaek,5,"16,064",0,0,0,0,0.00,"7,639.53",$23.48,36,128,US_Base_Project_BSR-FY24_Lat-Long
South Korea,Richmond,Army Active,Daejeon,2,894,0,0,0,0,0.00,14.00,$3.96,36,128,US_Base_Project_BSR-FY24_Lat-Long
South Korea,ROK NAVY BASE,Navy Active,Chinhae,1,"2,414",0,0,0,0,0.00,0.22,$116.64,35.1711152,129.1140212,US_Base_Project_BSR-FY24_Lat-Long
South Korea,Sungnam Golf Course,Army Active,Songnam,0,0,0,0,0,0,0.00,230.00,$0.00,37.4782233,127.1553116,US_Base_Project_BSR-FY24_Lat-Long
South Korea,SUWON AIR BASE SITE 1,Air Force Active,Suwon,108,"737,007",0,0,0,0,410.25,410.25,$924.51,37.2633325,127.0287472,US_Base_Project_BSR-FY24_Lat-Long
South Korea,Swiss And Swed Camp Mac Hq,Army Active,Munsan,24,"34,822",0,0,0,0,0.00,0.00,$27.71,37.955833,126.676667,US_Base_Project_BSR-FY24_Lat-Long
South Korea,TAEGU AIR BASE SITE 1,Air Force Active,Taegu,146,"753,579",0,0,1,"18,765",698.13,698.13,"$1,013.39",35.894167,128.658889,US_Base_Project_BSR-FY24_Lat-Long
South Korea,Tango,Army Active,Songnam,40,"254,888",0,0,0,0,0.00,240.94,$160.50,35.1533675,129.0569618,US_Base_Project_BSR-FY24_Lat-Long
South Korea,YECHON,Marine Corps Active,Yechon,1,169,0,0,3,"1,797",0.00,0.00,$246.57,35.8535217,126.9662367,US_Base_Project_BSR-FY24_Lat-Long
South Korea,YECHON SITE 2,Marine Corps Active,Yechon,0,0,0,0,26,"77,956",0.00,0.00,$72.10,36,128,US_Base_Project_BSR-FY24_Lat-Long
South Korea,Yongsan Garrison,Army Active,Seoul,599,"3,748,655",0,0,91,"210,347",0.00,624.15,"$2,164.39",37.5256763,126.9720066,US_Base_Project_BSR-FY24_Lat-Long
Spain,MORON AB SITE 1,Air Force Active,Moron De La Frontera,156,"976,241",0,0,0,0,0.00,"3,433.00","$1,594.14",37.1677436,-5.603696194,US_Base_Project_BSR-FY24_Lat-Long
Spain,NAVSTA ROTA SP,Navy Active,Rota,708,"3,898,916",0,0,0,0,0.00,"5,962.01","$6,476.73",36.63526965,-6.339861407,US_Base_Project_BSR-FY24_Lat-Long
Tennessee,ARNOLD SITE 1,Air Force Active,Arnold A F Station,326,"2,956,315",0,0,0,0,"38,860.87","38,862.31","$5,428.49",35.38541045,-86.03933526,US_Base_Project_BSR-FY24_Lat-Long
Tennessee,Chattanooga AMSA,Army Reserve,Chattanooga,1,"14,456",0,0,0,0,11.67,21.13,$14.42,35.09,-85.14,US_Base_Project_BSR-FY24_Lat-Long
Tennessee,Chattanooga Usarc,Army Reserve,Chattanooga,4,"54,542",0,0,0,0,12.60,147.60,$33.97,35.07545609,-85.16551118,US_Base_Project_BSR-FY24_Lat-Long
Tennessee,CPL William Lyell ARC AMSA 153 G,Army Reserve,Nashville,5,"34,414",0,0,0,0,14.48,14.48,$26.66,36.13707763,-86.85220817,US_Base_Project_BSR-FY24_Lat-Long
Tennessee,Fort Campbell TN,Army Active,Clarksville,781,"8,962,630",1,"19,477","1,171","3,727,547","73,180.20","73,270.11","$9,529.99",36.6313383,-87.61568844,US_Base_Project_BSR-FY24_Lat-Long
Tennessee,Hewgley Usarc,Army Reserve,Knoxville,2,"56,482",0,0,0,0,32.25,32.25,$39.48,35.9531583,-84.01591723,US_Base_Project_BSR-FY24_Lat-Long
Tennessee,Holston AAP,Army Active,Mount Carmel,487,"2,371,147",0,0,3,"13,756","6,049.14","6,074.78","$2,368.28",36.533192,-82.63165,US_Base_Project_BSR-FY24_Lat-Long
Tennessee,MCGHEE TYSON AIRPORT SITE 1,Air National Guard,Louisville,69,"887,911",1,"31,919",1,"3,000",0.00,362.62,$995.09,35.809553,-83.99887165,US_Base_Project_BSR-FY24_Lat-Long
Tennessee,MEMPHIS IAP SITE 1,Air National Guard,Memphis,19,"614,700",0,0,1,"3,000",0.00,118.87,$837.07,35.04625645,-89.97689467,US_Base_Project_BSR-FY24_Lat-Long
Tennessee,Milan AAP,Army Active,Milan,386,"1,550,906",0,0,1,"2,040","6,137.92","7,147.24","$1,213.65",35.880833,-88.705556,US_Base_Project_BSR-FY24_Lat-Long
Tennessee,NASHVILLE IAP SITE 1,Air National Guard,Nashville,30,"428,304",0,0,0,0,0.00,87.93,$347.07,36.11958985,-86.68308703,US_Base_Project_BSR-FY24_Lat-Long
Tennessee,NAVRESCEN KNOXVILLE TN,Navy Reserve,Knoxville,1,"46,477",0,0,0,0,10.60,10.60,$30.47,35.93060635,-83.95015754,US_Base_Project_BSR-FY24_Lat-Long
Tennessee,NAVSUPPACT MIDSOUTH MEMPHIS TN,Navy Active,Millington,89,"2,482,672",0,0,364,"758,779","1,041.59","1,048.70","$2,172.21",35.32823024,-89.87312088,US_Base_Project_BSR-FY24_Lat-Long
Tennessee,NORTHSIDE MID-SOUTH,Navy Active,Millington,39,"321,327",1,"3,724",4,"11,674",398.40,399.00,$458.82,35.34461724,-89.87050329,US_Base_Project_BSR-FY24_Lat-Long
Tennessee,NSWC CARDEROCK DIV,Navy Active,Memphis,3,"476,468",0,0,0,0,21.78,114.32,$418.90,38.975,-77.191667,US_Base_Project_BSR-FY24_Lat-Long
Tennessee,VOLUNTEER AIR GUARD STATION SITE 1,Air National Guard,Chattanooga,2,"31,912",0,0,0,0,10.70,10.70,$137.46,35.03238355,-85.20167789,US_Base_Project_BSR-FY24_Lat-Long
Tennessee,Vts Milan,Army National Guard,Milan,"1,061","2,278,590",0,0,0,0,"2,428.44","2,428.44","$2,639.92",35.85902201,-88.69412209,US_Base_Project_BSR-FY24_Lat-Long
Texas,AIR FORCE PLANT 4 SITE 1,Air Force Active,Fort Worth,110,"7,887,251",0,0,0,0,678.00,727.00,"$3,530.78",32.772222,-97.449722,US_Base_Project_BSR-FY24_Lat-Long
Texas,ALF ORANGE,Navy Active,Orange Grove,17,"17,717",0,0,0,0,937.93,"1,160.68",$331.89,27.8953961,-98.04060707,US_Base_Project_BSR-FY24_Lat-Long
Texas,Amarillo Armed Forces Reserve Center,Army Reserve,Amarillo,3,"60,400",0,0,0,0,25.27,25.27,$36.73,35.23700313,-101.7852813,US_Base_Project_BSR-FY24_Lat-Long
Texas,Austin - Fairview,Army National Guard,Austin,3,"72,525",0,0,0,0,10.89,13.40,$40.48,30.326402,-97.760497,DeepSeek
Texas,Brownsville AFRC,Army Reserve,Brownsville,2,"50,158",0,0,0,0,12.06,12.06,$34.87,25.92973693,-97.49374471,US_Base_Project_BSR-FY24_Lat-Long
Texas,Bryan USARC,Army Reserve,Bryan,1,"41,540",0,0,0,0,38.00,38.00,$30.00,30.69854896,-96.42841844,US_Base_Project_BSR-FY24_Lat-Long
Texas,CAMP BULLIS TRAINING ANNEX SITE 1,Air Force Active,San Antonio,321,"800,395",0,0,0,0,"27,993.31","27,993.31","$1,488.50",29.68888545,-98.55977249,US_Base_Project_BSR-FY24_Lat-Long
Texas,Camp Swift,Army National Guard,Bastrop,119,"257,409",0,0,0,0,"6,080.49","6,080.49",$225.42,30.1872693,-97.2974021,US_Base_Project_BSR-FY24_Lat-Long
Texas,CANYON LAKE RECREATION ANNEX SITE 1,Air Force Active,Canyon Lake,23,"24,508",0,0,0,0,383.27,383.27,$68.50,29.88829584,-98.21856426,US_Base_Project_BSR-FY24_Lat-Long
Texas,CHAPMAN TRAINING ANNEX,Air Force Active,Lackland Afb,262,"1,601,653",0,0,66,"181,210","4,016.68","4,028.12","$1,592.64",29.3996,-98.6505,DeepSeek
Texas,Conroe ARC ASF 62,Army Reserve,Conroe,6,"110,535",0,0,0,0,0.00,45.90,$101.22,30.34872394,-95.42425715,US_Base_Project_BSR-FY24_Lat-Long
Texas,DIXIE TARGET RANGE,Navy Active,Seven Sisters,8,"14,156",0,0,0,0,"6,761.12","7,825.12",$76.08,28.09682655,-98.72681661,US_Base_Project_BSR-FY24_Lat-Long
Texas,DYESS AIR FORCE BASE SITE 1,Air Force Active,Abilene,274,"3,469,863",0,0,470,"1,300,030","5,320.16","6,359.18","$4,150.05",32.42063865,-99.83817709,US_Base_Project_BSR-FY24_Lat-Long
Texas,E HOUSTON AFRC,Army Reserve,Houston,9,"391,535",0,0,0,0,54.36,54.36,$235.75,29.7688,-95.3585,DeepSeek
Texas,ELDORADO SPACE FORCE STATION,US Space Force Active,Eldorado,7,"114,791",0,0,0,0,118.57,128.20,$94.39,30.97862855,-100.5527828,US_Base_Project_BSR-FY24_Lat-Long
Texas,ELLINGTON FIELD SITE 1,Air National Guard,Ellington Field,55,"578,522",0,0,0,0,213.00,213.00,$417.04,29.6169893,-95.17049892,US_Base_Project_BSR-FY24_Lat-Long
Texas,Fort Bliss,Army Active,El Paso,"1,283","22,401,145",1,"12,760","3,051","10,152,664","288,315.17","1,258,460.18","$26,314.39",31.801847,-106.424608,US_Base_Project_BSR-FY24_Lat-Long
Texas,Fort Cavazos,Army Active,Killeen,"1,812","22,785,042",0,0,"3,371","12,615,756","212,569.47","217,975.75","$25,223.88",31.13972,-97.76583,DeepSeek
Texas,Fort Wolters,Army National Guard,Mineral Wells,70,"151,423",0,0,0,0,"3,984.99","3,987.63",$173.40,32.8524756,-98.0309755,US_Base_Project_BSR-FY24_Lat-Long
Texas,Fort Worth AFRC OMS Storage,Army Reserve,Fort Worth,14,"99,792",0,0,0,0,247.00,249.67,$62.37,32.77781726,-97.45835209,US_Base_Project_BSR-FY24_Lat-Long
Texas,GALVESTON TX MCRC,Marine Corps Reserve,Galveston,2,"27,270",0,0,0,0,118.57,119.18,$19.38,29.3345272,-94.76812979,US_Base_Project_BSR-FY24_Lat-Long
Texas,GOODFELLOW AFB SITE 4,Air Force Active,Goodfellow Afb,0,0,0,0,76,"268,822",100.79,100.79,$100.68,31.43149987,-100.4172208,US_Base_Project_BSR-FY24_Lat-Long
Texas,GOODFELLOW AIR FORCE BASE SITE 1,Air Force Active,Goodfellow Afb,156,"2,628,575",0,0,39,"173,514","1,082.49","1,083.49","$1,908.29",31.42972,-100.39917,DeepSeek
Texas,GOODFELLOW RECREATION ANNEX NO 1 SITE 1,Air Force Active,San Angelo,9,"9,815",0,0,0,0,0.00,17.08,$16.82,31.37690051,-100.4859974,US_Base_Project_BSR-FY24_Lat-Long
Texas,Grand Prairie Reserve Complex,Army Reserve,Grand Prairie,33,"514,121",0,0,0,0,71.03,71.03,$310.67,32.7410689,-96.95669066,US_Base_Project_BSR-FY24_Lat-Long
Texas,HENSLEY FIELD AIR GUARD STATION SITE 1,Air National Guard,Dallas,8,"63,386",0,0,0,0,0.00,23.00,$35.82,32.7339288,-96.97255075,US_Base_Project_BSR-FY24_Lat-Long
Texas,Huntsville AFRC,Army Reserve,Huntsville,3,"50,880",0,0,0,0,10.40,239.30,$31.53,30.68437241,-95.55939198,US_Base_Project_BSR-FY24_Lat-Long
Texas,JBSA SAM HOUSTON,Air Force Active,Fort Sam Houston,458,"10,602,890",1,"154,500",797,"3,176,347","2,806.21","2,808.20","$8,282.37",29.4623452,-98.43205583,US_Base_Project_BSR-FY24_Lat-Long
Texas,KELLY FIELD ANNEX SITE 1,Air Force Active,Lackland Afb,135,"2,184,333",0,0,3,"7,550","2,079.85","2,744.89","$2,231.40",29.3838847,-98.58618543,US_Base_Project_BSR-FY24_Lat-Long
Texas,KING RANCH,Navy Active,Ben Bolt,4,"12,783",0,0,0,0,0.00,124.00,$12.98,27.52211902,-97.89895776,US_Base_Project_BSR-FY24_Lat-Long
Texas,LACKLAND AIR FORCE BASE SITE 1,Air Force Active,Lackland Afb,409,"11,457,282",0,0,411,"783,461","2,715.94","2,722.94","$7,868.17",29.3862862,-98.60090009,US_Base_Project_BSR-FY24_Lat-Long
Texas,LAKE KICKAPOO SPACE SURVEILLANCE STATION,US Space Force Active,Archer City,13,"14,250",0,0,0,0,191.39,191.39,$20.67,33.546389,-98.762778,US_Base_Project_BSR-FY24_Lat-Long
Texas,Laredo,Army National Guard,Laredo,3,"41,388",0,0,0,0,10.00,10.00,$28.86,27.54992985,-99.44940197,US_Base_Project_BSR-FY24_Lat-Long
Texas,LAUGHLIN AFB AUX 1 SITE 1,Air Force Active,Spofford,3,"4,471",0,0,0,0,401.76,722.78,$49.88,29.118426,-100.4722412,US_Base_Project_BSR-FY24_Lat-Long
Texas,LAUGHLIN AFB SITE 1,Air Force Active,Laughlin Afb,195,"1,814,605",0,0,270,"641,745","4,358.41","4,888.37","$2,391.27",29.3614054,-100.778572,US_Base_Project_BSR-FY24_Lat-Long
Texas,LAUGHLIN RECREATION ANNEX SITE 1,Air Force Active,Del Rio,8,"4,326",0,0,0,0,0.00,101.00,$16.29,29.36029447,-100.7973318,US_Base_Project_BSR-FY24_Lat-Long
Texas,Lewisville AFRC,Army Reserve,Lewisville,3,"85,999",0,0,0,0,14.53,14.53,$53.94,33.06850291,-97.02433801,US_Base_Project_BSR-FY24_Lat-Long
Texas,Lone Star Army Ammunition Plant,Army Active,Texarkana,0,0,0,0,0,0,694.30,694.30,$69.07,33.4330662,-94.2488395,US_Base_Project_BSR-FY24_Lat-Long
Texas,Longhorn AAP,Army Active,Amarillo,10,"8,250",0,0,0,0,"1,426.14","1,426.65",$212.03,32.6725,-94.1281,US_Base_Project_BSR-FY24_Lat-Long
Texas,MEDICAL CENTER ANNEX SITE 1,Air Force Active,Fort Sam Houston,46,"3,138,286",0,0,5,"147,406",189.29,189.29,"$2,346.31",29.4605,-98.4156,US_Base_Project_BSR-FY24_Lat-Long
Texas,NALF GOLIAD,Navy Active,Berclair,4,"12,667",0,0,0,0,"1,136.53","1,569.83",$178.11,28.6071135,-97.61853547,US_Base_Project_BSR-FY24_Lat-Long
Texas,NAS CORPUS CHRISTI TX,Navy Active,Corpus Christi,275,"5,465,219",0,0,156,"500,941","2,164.44","2,558.72","$3,946.04",27.6705524,-97.28264,US_Base_Project_BSR-FY24_Lat-Long
Texas,NAS FORT WORTH JRB TX,Navy Reserve,Fort Worth,273,"3,401,680",0,0,147,"154,437","1,708.24","2,304.01","$3,371.51",32.77999385,-97.42545206,US_Base_Project_BSR-FY24_Lat-Long
Texas,NAS KINGSVILLE TX,Navy Active,Kingsville,134,"992,633",0,0,0,0,"3,070.01","3,859.48","$1,446.77",27.49392065,-97.80795083,US_Base_Project_BSR-FY24_Lat-Long
Texas,NAVRESCEN EL PASO TX,Navy Reserve,El Paso,4,"41,438",0,0,0,0,0.00,14.39,$30.43,31.7766,-106.443,DeepSeek
Texas,NAVRESCEN HARLINGEN TX,Navy Reserve,Harlingen,4,"63,731",0,0,0,0,0.00,15.00,$38.60,26.19997032,-97.71128448,US_Base_Project_BSR-FY24_Lat-Long
Texas,NOLF CABANISS,Navy Active,Corpus Christi,3,"5,542",0,0,0,0,949.57,"1,056.64",$80.35,27.70431238,-97.4404172,US_Base_Project_BSR-FY24_Lat-Long
Texas,NOLF WALDRON,Navy Active,Corpus Christi,2,"5,499",0,0,2,"1,682",857.37,903.58,$94.17,27.63024886,-97.31191647,US_Base_Project_BSR-FY24_Lat-Long
Texas,North Houston ARC,Army Reserve,Houston,3,"82,942",0,0,0,0,20.00,20.00,$56.57,29.97032179,-95.41790406,US_Base_Project_BSR-FY24_Lat-Long
Texas,RANDOLPH AIR FORCE BASE SITE 1,Air Force Active,Randolph A F B,262,"4,209,399",0,0,321,"821,339","2,921.14","3,217.98","$3,995.07",29.5290874,-98.27921963,US_Base_Project_BSR-FY24_Lat-Long
Texas,Red River Army Depot,Army Active,Texarkana,923,"8,302,512",20,"588,786",4,"25,833","11,204.01","11,223.51","$4,688.01",33.41840525,-94.24657788,US_Base_Project_BSR-FY24_Lat-Long
Texas,Robstown Contr Hum Warehouse,Army Reserve,Robstown,2,"129,384",0,0,0,0,50.28,50.28,$65.64,27.79656149,-97.65174812,US_Base_Project_BSR-FY24_Lat-Long
Texas,Round Rock AFRC,Army Reserve,Round Rock,4,"125,005",0,0,0,0,17.14,17.14,$76.99,30.54221989,-97.61260221,US_Base_Project_BSR-FY24_Lat-Long
Texas,Saginaw,Army National Guard,Fort Worth,23,"223,917",0,0,0,0,149.90,149.90,$148.49,43.431389,-83.940556,US_Base_Project_BSR-FY24_Lat-Long
Texas,San Marcos AFRC,Army Reserve,San Marcos,6,"151,334",0,0,0,0,30.05,30.05,$93.41,29.84156058,-97.96313639,US_Base_Project_BSR-FY24_Lat-Long
Texas,Seagoville USARC,Army Reserve,Seagoville,13,"236,420",0,0,0,0,205.93,205.93,$179.29,32.647524,-96.585564,US_Base_Project_BSR-FY24_Lat-Long
Texas,SEGUIN AIR FORCE AUXILIARY FIELD SITE 1,Air Force Active,Seguin,5,"3,962",0,0,0,0,971.81,973.19,$108.48,29.5637907,-97.90702233,US_Base_Project_BSR-FY24_Lat-Long
Texas,SHEPPARD AFB SITE 1,Air Force Active,Sheppard Af Base,324,"7,265,934",0,0,524,"1,037,017","4,593.03","5,331.82","$6,962.84",33.98750455,-98.50127259,US_Base_Project_BSR-FY24_Lat-Long
Texas,SHEPPARD RECREATION ANNEX SITE 1,Air Force Active,Gordonville,11,"14,340",0,0,35,"17,002",0.00,430.00,$65.50,33.87993968,-96.89899375,US_Base_Project_BSR-FY24_Lat-Long
Texas,Sinton ARC,Army Reserve,Sinton,2,"42,000",0,0,0,0,14.15,14.15,$29.73,28.02737628,-97.52959352,US_Base_Project_BSR-FY24_Lat-Long
Texas,Temple,Army National Guard,Temple,4,"61,652",0,0,0,0,20.00,20.00,$38.53,31.155922,-97.41932365,US_Base_Project_BSR-FY24_Lat-Long
Texas,Tyler AFRC,Army Reserve,Tyler,4,"112,852",0,0,0,0,51.14,51.14,$79.10,32.3326312,-95.39171641,US_Base_Project_BSR-FY24_Lat-Long
Texas,YANKEE TARGET RANGE,Navy Active,Tilden,12,"12,241",0,0,0,0,2.36,"2,807.86",$26.51,28.2462888,-98.72303281,US_Base_Project_BSR-FY24_Lat-Long
Turkey,ANKARA ADMINISTRATION OFFICE SITE 1,Air Force Active,Ankara,23,"152,076",0,0,0,0,0.00,14.00,$63.24,40.1230634,32.99872089,US_Base_Project_BSR-FY24_Lat-Long
Turkey,BATMAN AIR BASE SITE 1,Air Force Active,Batman,0,0,0,0,13,"28,176",0.00,0.00,$45.43,37.9441834,41.12242203,US_Base_Project_BSR-FY24_Lat-Long
Turkey,CIGLI AIR BASE SITE 1,Air Force Active,Izmir,0,0,0,0,16,"143,962",0.00,0.00,$61.94,38.51524125,27.01308466,US_Base_Project_BSR-FY24_Lat-Long
Turkey,INCIRLIK AB SITE 1,Air Force Active,Adana,726,"4,695,912",0,0,0,0,0.00,"3,352.00","$4,837.22",36.9929052,35.4399739,US_Base_Project_BSR-FY24_Lat-Long
Turkey,ISTANBUL LEASE SITE,Air Force Active,Istanbul,0,0,4,"30,321",1,"1,119",0.00,0.00,$15.90,41.00653,29.0142,DeepSeek
Turkey,IZMIR AIR STATION SITE 1,Air Force Active,Izmir,0,0,2,"49,496",0,0,0.00,0.00,$17.13,38.28953495,27.15883916,US_Base_Project_BSR-FY24_Lat-Long
Turkey,Kurecik - Site K,Army Active,Malatya,18,"30,008",0,0,0,0,0.00,0.00,$26.68,38.34972525,37.7938973,US_Base_Project_BSR-FY24_Lat-Long
Turkey,MUS AIR BASE SITE 1,Air Force Active,Batman,0,0,0,0,12,"25,239",0.00,0.00,$36.40,38.744722,41.653889,US_Base_Project_BSR-FY24_Lat-Long
United Arab Emirates,AL DHAFRA AIR BASE,Air Force Active,Al Dhafra Air Base,414,"1,271,985",0,0,0,0,"1,459.00","1,459.00",$963.02,24.23860775,54.55217198,US_Base_Project_BSR-FY24_Lat-Long
United Arab Emirates,FUJAIRAH COAST GUARD,Navy Active,Al Fujayrah,0,0,0,0,1,"41,617",0.00,0.00,$30.17,25.26564055,56.36866923,US_Base_Project_BSR-FY24_Lat-Long
United Arab Emirates,JEBEL ALI,Navy Active,Dubai,7,"23,588",4,"90,299",0,0,0.00,35.73,$150.87,25.0102931,55.0878277,US_Base_Project_BSR-FY24_Lat-Long
United Kingdom,BLENHEIM CRESCENT,Air Force Active,Croughton,7,"45,770",0,0,0,0,0.00,3.20,$37.70,51.569224,-0.433502173,US_Base_Project_BSR-FY24_Lat-Long
United Kingdom,FYLINGDALES COMMUNICATIONS STATION SITE 1,Air Force Active,York,3,"5,860",0,0,0,0,0.00,1.20,$13.15,54.35918745,-0.667839125,US_Base_Project_BSR-FY24_Lat-Long
United Kingdom,"LOSSIEMOUTH, SCOTLAND",Navy Active,Lossie Mouth,0,0,0,0,3,"47,221",0.00,0.00,$87.28,57.7,-3.2833,DeepSeek
